t,budget_per_kernel,replication,method,truth,error
0.0,25,72,learned_mean,0.3,-0.037037037037037035
0.0,25,72,tis,0.3,0.0015873015873015817
0.0,25,72,tis_anchored,0.3,-0.011111111111111127
0.0,25,72,oracle_tail,0.3,0.006666666666666654
0.0,25,72,complete_rollout,0.3,-0.07333333333333333
0.0,25,73,uniform,0.3,-0.033333333333333326
0.0,25,73,learned_occupancy,0.3,-0.07777777777777778
0.0,25,73,learned_mean,0.3,-0.07407407407407407
0.0,25,73,tis,0.3,-0.16706349206349205
0.0,25,73,tis_anchored,0.3,-0.08787878787878789
0.0,25,73,oracle_tail,0.3,-0.033333333333333326
0.0,25,73,complete_rollout,0.3,0.03333333333333338
0.0,25,74,uniform,0.3,0.006666666666666654
0.0,25,74,learned_occupancy,0.3,-0.040740740740740744
0.0,25,74,learned_mean,0.3,-0.037037037037037035
0.0,25,74,tis,0.3,-0.040740740740740744
0.0,25,74,tis_anchored,0.3,-0.040740740740740744
0.0,25,74,oracle_tail,0.3,0.006666666666666654
0.0,25,74,complete_rollout,0.3,-0.020000000000000018
0.0,25,75,uniform,0.3,-0.033333333333333326
0.0,25,75,learned_occupancy,0.3,-0.11481481481481481
0.0,25,75,learned_mean,0.3,-0.11574074074074076
0.0,25,75,tis,0.3,0.017460317460317454
0.0,25,75,tis_anchored,0.3,-0.036507936507936545
0.0,25,75,oracle_tail,0.3,-0.033333333333333326
0.0,25,75,complete_rollout,0.3,0.006666666666666654
0.0,25,76,uniform,0.3,-0.033333333333333326
0.0,25,76,learned_occupancy,0.3,-0.07777777777777778
0.0,25,76,learned_mean,0.3,-0.07777777777777778
0.0,25,76,tis,0.3,-0.05595238095238095
0.0,25,76,tis_anchored,0.3,-0.11746031746031749
0.0,25,76,oracle_tail,0.3,-0.033333333333333326
0.0,25,76,complete_rollout,0.3,-0.020000000000000018
0.0,25,77,uniform,0.3,-0.006666666666666654
0.0,25,77,learned_occupancy,0.3,0.033333333333333326
0.0,25,77,learned_mean,0.3,0.033333333333333326
0.0,25,77,tis,0.3,0.027380952380952395
0.0,25,77,tis_anchored,0.3,0.023232323232323215
0.0,25,77,oracle_tail,0.3,-0.006666666666666654
0.0,25,77,complete_rollout,0.3,-0.033333333333333326
0.0,25,78,uniform,0.3,0.033333333333333326
0.0,25,78,learned_occupancy,0.3,0.033333333333333326
0.0,25,78,learned_mean,0.3,0.033333333333333326
0.0,25,78,tis,0.3,0.033333333333333326
0.0,25,78,tis_anchored,0.3,0.033333333333333326
0.0,25,78,oracle_tail,0.3,0.033333333333333326
0.0,25,78,complete_rollout,0.3,-0.020000000000000018
0.0,25,79,uniform,0.3,0.006666666666666654
0.0,25,79,learned_occupancy,0.3,-0.003703703703703709
0.0,25,79,learned_mean,0.3,-0.003703703703703709
0.0,25,79,tis,0.3,-0.003703703703703709
0.0,25,79,tis_anchored,0.3,-0.003703703703703709
0.0,25,79,oracle_tail,0.3,0.006666666666666654
0.0,25,79,complete_rollout,0.3,-0.006666666666666654
0.0,25,80,uniform,0.3,-0.020000000000000018
0.0,25,80,learned_occupancy,0.3,-0.003703703703703709
0.0,25,80,learned_mean,0.3,-0.003703703703703709
0.0,25,80,tis,0.3,-0.003703703703703709
0.0,25,80,tis_anchored,0.3,-0.003703703703703709
0.0,25,80,oracle_tail,0.3,-0.020000000000000018
0.0,25,80,complete_rollout,0.3,-0.020000000000000018
0.0,25,81,uniform,0.3,0.006666666666666654
0.0,25,81,learned_occupancy,0.3,-0.040740740740740744
0.0,25,81,learned_mean,0.3,-0.037037037037037035
0.0,25,81,tis,0.3,0.0222222222222222
0.0,25,81,tis_anchored,0.3,0.016666666666666663
0.0,25,81,oracle_tail,0.3,0.006666666666666654
0.0,25,81,complete_rollout,0.3,-0.020000000000000018
0.0,25,82,uniform,0.3,0.020000000000000018
0.0,25,82,learned_occupancy,0.3,0.033333333333333326
0.0,25,82,learned_mean,0.3,0.033333333333333326
0.0,25,82,tis,0.3,0.027380952380952395
0.0,25,82,tis_anchored,0.3,0.033333333333333326
0.0,25,82,oracle_tail,0.3,0.020000000000000018
0.0,25,82,complete_rollout,0.3,-0.006666666666666654
0.0,25,83,uniform,0.3,0.020000000000000018
0.0,25,83,learned_occupancy,0.3,0.033333333333333326
0.0,25,83,learned_mean,0.3,0.033333333333333326
0.0,25,83,tis,0.3,0.027380952380952395
0.0,25,83,tis_anchored,0.3,0.033333333333333326
0.0,25,83,oracle_tail,0.3,0.020000000000000018
0.0,25,83,complete_rollout,0.3,0.019999999999999962
0.0,25,84,uniform,0.3,-0.006666666666666654
0.0,25,84,learned_occupancy,0.3,-0.003703703703703709
0.0,25,84,learned_mean,0.3,-0.003703703703703709
0.0,25,84,tis,0.3,0.033333333333333326
0.0,25,84,tis_anchored,0.3,0.033333333333333326
0.0,25,84,oracle_tail,0.3,-0.006666666666666654
0.0,25,84,complete_rollout,0.3,-0.04666666666666669
0.0,25,85,uniform,0.3,-0.006666666666666654
0.0,25,85,learned_occupancy,0.3,-0.003703703703703709
0.0,25,85,learned_mean,0.3,-0.00833333333333336
0.0,25,85,tis,0.3,0.033333333333333326
0.0,25,85,tis_anchored,0.3,-0.01428571428571429
0.0,25,85,oracle_tail,0.3,-0.006666666666666654
0.0,25,85,complete_rollout,0.3,0.006666666666666654
0.0,25,86,uniform,0.3,0.020000000000000018
0.0,25,86,learned_occupancy,0.3,-0.003703703703703709
0.0,25,86,learned_mean,0.3,-0.003703703703703709
0.0,25,86,tis,0.3,0.033333333333333326
0.0,25,86,tis_anchored,0.3,-0.0222222222222222
0.0,25,86,oracle_tail,0.3,0.020000000000000018
0.0,25,86,complete_rollout,0.3,0.019999999999999962
0.0,25,87,uniform,0.3,0.006666666666666654
0.0,25,87,learned_occupancy,0.3,-0.040740740740740744
0.0,25,87,learned_mean,0.3,-0.037037037037037035
0.0,25,87,tis,0.3,0.017460317460317454
0.0,25,87,tis_anchored,0.3,-0.036507936507936545
0.0,25,87,oracle_tail,0.3,0.006666666666666654
0.0,25,87,complete_rollout,0.3,-0.006666666666666654
0.0,25,88,uniform,0.3,-0.006666666666666654
0.0,25,88,learned_occupancy,0.3,-0.003703703703703709
0.0,25,88,learned_mean,0.3,-0.003703703703703709
0.0,25,88,tis,0.3,-0.003703703703703709
0.0,25,88,tis_anchored,0.3,-0.003703703703703709
0.0,25,88,oracle_tail,0.3,-0.006666666666666654
0.0,25,88,complete_rollout,0.3,-0.04666666666666669
0.0,25,89,uniform,0.3,0.020000000000000018
0.0,25,89,learned_occupancy,0.3,-0.003703703703703709
0.0,25,89,learned_mean,0.3,-0.003703703703703709
0.0,25,89,tis,0.3,0.033333333333333326
0.0,25,89,tis_anchored,0.3,-0.022222222222222254
0.0,25,89,oracle_tail,0.3,0.020000000000000018
0.0,25,89,complete_rollout,0.3,0.03333333333333338
0.0,25,90,uniform,0.3,-0.020000000000000018
0.0,25,90,learned_occupancy,0.3,-0.003703703703703709
0.0,25,90,learned_mean,0.3,0.033333333333333326
0.0,25,90,tis,0.3,-0.003703703703703709
0.0,25,90,tis_anchored,0.3,-0.003703703703703709
0.0,25,90,oracle_tail,0.3,-0.020000000000000018
0.0,25,90,complete_rollout,0.3,-0.020000000000000018
0.0,25,91,uniform,0.3,-0.006666666666666654
0.0,25,91,learned_occupancy,0.3,-0.040740740740740744
0.0,25,91,learned_mean,0.3,-0.040740740740740744
0.0,25,91,tis,0.3,-0.040740740740740744
0.0,25,91,tis_anchored,0.3,-0.040740740740740744
0.0,25,91,oracle_tail,0.3,-0.006666666666666654
0.0,25,91,complete_rollout,0.3,0.006666666666666654
0.0,25,92,uniform,0.3,-0.006666666666666654
0.0,25,92,learned_occupancy,0.3,0.033333333333333326
0.0,25,92,learned_mean,0.3,0.033333333333333326
0.0,25,92,tis,0.3,0.017460317460317454
0.0,25,92,tis_anchored,0.3,0.033333333333333326
0.0,25,92,oracle_tail,0.3,-0.006666666666666654
0.0,25,92,complete_rollout,0.3,0.019999999999999962
0.0,25,93,uniform,0.3,0.033333333333333326
0.0,25,93,learned_occupancy,0.3,0.033333333333333326
0.0,25,93,learned_mean,0.3,0.033333333333333326
0.0,25,93,tis,0.3,0.033333333333333326
0.0,25,93,tis_anchored,0.3,0.033333333333333326
0.0,25,93,oracle_tail,0.3,0.033333333333333326
0.0,25,93,complete_rollout,0.3,-0.006666666666666654
0.0,25,94,uniform,0.3,0.020000000000000018
0.0,25,94,learned_occupancy,0.3,-0.003703703703703709
0.0,25,94,learned_mean,0.3,0.033333333333333326
0.0,25,94,tis,0.3,0.033333333333333326
0.0,25,94,tis_anchored,0.3,0.033333333333333326
0.0,25,94,oracle_tail,0.3,0.020000000000000018
0.0,25,94,complete_rollout,0.3,0.019999999999999962
0.0,25,95,uniform,0.3,0.006666666666666654
0.0,25,95,learned_occupancy,0.3,0.033333333333333326
0.0,25,95,learned_mean,0.3,0.033333333333333326
0.0,25,95,tis,0.3,0.033333333333333326
0.0,25,95,tis_anchored,0.3,0.033333333333333326
0.0,25,95,oracle_tail,0.3,0.006666666666666654
0.0,25,95,complete_rollout,0.3,-0.020000000000000018
0.0,25,96,uniform,0.3,-0.006666666666666654
0.0,25,96,learned_occupancy,0.3,-0.003703703703703709
0.0,25,96,learned_mean,0.3,-0.003703703703703709
0.0,25,96,tis,0.3,-0.04999999999999999
0.0,25,96,tis_anchored,0.3,-0.01428571428571429
0.0,25,96,oracle_tail,0.3,-0.006666666666666654
0.0,25,96,complete_rollout,0.3,0.006666666666666654
0.0,25,97,uniform,0.3,0.006666666666666654
0.0,25,97,learned_occupancy,0.3,-0.003703703703703709
0.0,25,97,learned_mean,0.3,-0.003703703703703709
0.0,25,97,tis,0.3,0.033333333333333326
0.0,25,97,tis_anchored,0.3,-0.01428571428571429
0.0,25,97,oracle_tail,0.3,0.006666666666666654
0.0,25,97,complete_rollout,0.3,0.019999999999999962
0.0,25,98,uniform,0.3,-0.006666666666666654
0.0,25,98,learned_occupancy,0.3,0.033333333333333326
0.0,25,98,learned_mean,0.3,0.033333333333333326
0.0,25,98,tis,0.3,0.033333333333333326
0.0,25,98,tis_anchored,0.3,0.033333333333333326
0.0,25,98,oracle_tail,0.3,-0.006666666666666654
0.0,25,98,complete_rollout,0.3,-0.033333333333333326
0.0,25,99,uniform,0.3,0.020000000000000018
0.0,25,99,learned_occupancy,0.3,-0.003703703703703709
0.0,25,99,learned_mean,0.3,-0.003703703703703709
0.0,25,99,tis,0.3,-0.04999999999999999
0.0,25,99,tis_anchored,0.3,-0.022222222222222254
0.0,25,99,oracle_tail,0.3,0.020000000000000018
0.0,25,99,complete_rollout,0.3,-0.006666666666666654
0.0,25,100,uniform,0.3,-0.020000000000000018
0.0,25,100,learned_occupancy,0.3,-0.040740740740740744
0.0,25,100,learned_mean,0.3,-0.045370370370370394
0.0,25,100,tis,0.3,-0.061111111111111116
0.0,25,100,tis_anchored,0.3,-0.07777777777777778
0.0,25,100,oracle_tail,0.3,-0.020000000000000018
0.0,25,100,complete_rollout,0.3,0.019999999999999962
0.0,25,101,uniform,0.3,0.020000000000000018
0.0,25,101,learned_occupancy,0.3,-0.003703703703703709
0.0,25,101,learned_mean,0.3,0.0
0.0,25,101,tis,0.3,0.017460317460317454
0.0,25,101,tis_anchored,0.3,0.011111111111111127
0.0,25,101,oracle_tail,0.3,0.020000000000000018
0.0,25,101,complete_rollout,0.3,0.03333333333333338
0.0,25,102,uniform,0.3,0.020000000000000018
0.0,25,102,learned_occupancy,0.3,-0.003703703703703709
0.0,25,102,learned_mean,0.3,-0.003703703703703709
0.0,25,102,tis,0.3,0.033333333333333326
0.0,25,102,tis_anchored,0.3,-0.01428571428571429
0.0,25,102,oracle_tail,0.3,0.020000000000000018
0.0,25,102,complete_rollout,0.3,0.019999999999999962
0.0,25,103,uniform,0.3,0.033333333333333326
0.0,25,103,learned_occupancy,0.3,0.033333333333333326
0.0,25,103,learned_mean,0.3,0.033333333333333326
0.0,25,103,tis,0.3,0.033333333333333326
0.0,25,103,tis_anchored,0.3,0.033333333333333326
0.0,25,103,oracle_tail,0.3,0.033333333333333326
0.0,25,103,complete_rollout,0.3,0.006666666666666654
0.0,25,104,uniform,0.3,0.020000000000000018
0.0,25,104,learned_occupancy,0.3,0.033333333333333326
0.0,25,104,learned_mean,0.3,0.033333333333333326
0.0,25,104,tis,0.3,0.017460317460317454
0.0,25,104,tis_anchored,0.3,0.033333333333333326
0.0,25,104,oracle_tail,0.3,0.020000000000000018
0.0,25,104,complete_rollout,0.3,0.019999999999999962
0.0,25,105,uniform,0.3,0.020000000000000018
0.0,25,105,learned_occupancy,0.3,-0.003703703703703709
0.0,25,105,learned_mean,0.3,-0.003703703703703709
0.0,25,105,tis,0.3,0.033333333333333326
0.0,25,105,tis_anchored,0.3,0.033333333333333326
0.0,25,105,oracle_tail,0.3,0.020000000000000018
0.0,25,105,complete_rollout,0.3,0.006666666666666654
0.0,25,106,uniform,0.3,-0.020000000000000018
0.0,25,106,learned_occupancy,0.3,-0.003703703703703709
0.0,25,106,learned_mean,0.3,-0.003703703703703709
0.0,25,106,tis,0.3,0.033333333333333326
0.0,25,106,tis_anchored,0.3,-0.01428571428571429
0.0,25,106,oracle_tail,0.3,-0.020000000000000018
0.0,25,106,complete_rollout,0.3,-0.006666666666666654
0.0,25,107,uniform,0.3,0.006666666666666654
0.0,25,107,learned_occupancy,0.3,0.033333333333333326
0.0,25,107,learned_mean,0.3,0.033333333333333326
0.0,25,107,tis,0.3,0.033333333333333326
0.0,25,107,tis_anchored,0.3,0.033333333333333326
0.0,25,107,oracle_tail,0.3,0.006666666666666654
0.0,25,107,complete_rollout,0.3,-0.060000000000000026
0.0,25,108,uniform,0.3,0.033333333333333326
0.0,25,108,learned_occupancy,0.3,0.033333333333333326
0.0,25,108,learned_mean,0.3,0.033333333333333326
0.0,25,108,tis,0.3,0.033333333333333326
0.0,25,108,tis_anchored,0.3,0.033333333333333326
0.0,25,108,oracle_tail,0.3,0.033333333333333326
0.0,25,108,complete_rollout,0.3,0.006666666666666654
0.0,25,109,uniform,0.3,-0.020000000000000018
0.0,25,109,learned_occupancy,0.3,-0.003703703703703709
0.0,25,109,learned_mean,0.3,-0.003703703703703709
0.0,25,109,tis,0.3,-0.061111111111111116
0.0,25,109,tis_anchored,0.3,-0.0222222222222222
0.0,25,109,oracle_tail,0.3,-0.020000000000000018
0.0,25,109,complete_rollout,0.3,0.006666666666666654
0.0,25,110,uniform,0.3,-0.020000000000000018
0.0,25,110,learned_occupancy,0.3,-0.003703703703703709
0.0,25,110,learned_mean,0.3,-0.003703703703703709
0.0,25,110,tis,0.3,-0.003703703703703709
0.0,25,110,tis_anchored,0.3,-0.003703703703703709
0.0,25,110,oracle_tail,0.3,-0.020000000000000018
0.0,25,110,complete_rollout,0.3,0.019999999999999962
0.0,25,111,uniform,0.3,0.006666666666666654
0.0,25,111,learned_occupancy,0.3,0.033333333333333326
0.0,25,111,learned_mean,0.3,0.033333333333333326
0.0,25,111,tis,0.3,0.033333333333333326
0.0,25,111,tis_anchored,0.3,0.033333333333333326
0.0,25,111,oracle_tail,0.3,0.006666666666666654
0.0,25,111,complete_rollout,0.3,-0.006666666666666654
0.0,25,112,uniform,0.3,-0.033333333333333326
0.0,25,112,learned_occupancy,0.3,-0.003703703703703709
0.0,25,112,learned_mean,0.3,-0.003703703703703709
0.0,25,112,tis,0.3,0.027380952380952395
0.0,25,112,tis_anchored,0.3,0.023232323232323215
0.0,25,112,oracle_tail,0.3,-0.033333333333333326
0.0,25,112,complete_rollout,0.3,-0.020000000000000018
0.0,25,113,uniform,0.3,0.033333333333333326
0.0,25,113,learned_occupancy,0.3,0.033333333333333326
0.0,25,113,learned_mean,0.3,0.033333333333333326
0.0,25,113,tis,0.3,0.033333333333333326
0.0,25,113,tis_anchored,0.3,0.033333333333333326
0.0,25,113,oracle_tail,0.3,0.033333333333333326
0.0,25,113,complete_rollout,0.3,0.006666666666666654
0.0,25,114,uniform,0.3,0.006666666666666654
0.0,25,114,learned_occupancy,0.3,-0.003703703703703709
0.0,25,114,learned_mean,0.3,-0.003703703703703709
0.0,25,114,tis,0.3,-0.061111111111111116
0.0,25,114,tis_anchored,0.3,-0.022222222222222254
0.0,25,114,oracle_tail,0.3,0.006666666666666654
0.0,25,114,complete_rollout,0.3,0.006666666666666654
0.0,25,115,uniform,0.3,-0.006666666666666654
0.0,25,115,learned_occupancy,0.3,-0.003703703703703709
0.0,25,115,learned_mean,0.3,-0.003703703703703709
0.0,25,115,tis,0.3,0.033333333333333326
0.0,25,115,tis_anchored,0.3,-0.01428571428571429
0.0,25,115,oracle_tail,0.3,-0.006666666666666654
0.0,25,115,complete_rollout,0.3,0.019999999999999962
0.0,25,116,uniform,0.3,0.020000000000000018
0.0,25,116,learned_occupancy,0.3,-0.003703703703703709
0.0,25,116,learned_mean,0.3,-0.00833333333333336
0.0,25,116,tis,0.3,0.033333333333333326
0.0,25,116,tis_anchored,0.3,-0.0222222222222222
0.0,25,116,oracle_tail,0.3,0.020000000000000018
0.0,25,116,complete_rollout,0.3,0.019999999999999962
0.0,25,117,uniform,0.3,0.020000000000000018
0.0,25,117,learned_occupancy,0.3,0.033333333333333326
0.0,25,117,learned_mean,0.3,0.033333333333333326
0.0,25,117,tis,0.3,0.0222222222222222
0.0,25,117,tis_anchored,0.3,0.016666666666666663
0.0,25,117,oracle_tail,0.3,0.020000000000000018
0.0,25,117,complete_rollout,0.3,-0.033333333333333326
0.0,25,118,uniform,0.3,0.006666666666666654
0.0,25,118,learned_occupancy,0.3,0.033333333333333326
0.0,25,118,learned_mean,0.3,0.033333333333333326
0.0,25,118,tis,0.3,0.033333333333333326
0.0,25,118,tis_anchored,0.3,0.033333333333333326
0.0,25,118,oracle_tail,0.3,0.006666666666666654
0.0,25,118,complete_rollout,0.3,-0.04666666666666669
0.0,25,119,uniform,0.3,0.006666666666666654
0.0,25,119,learned_occupancy,0.3,0.033333333333333326
0.0,25,119,learned_mean,0.3,0.033333333333333326
0.0,25,119,tis,0.3,0.033333333333333326
0.0,25,119,tis_anchored,0.3,0.033333333333333326
0.0,25,119,oracle_tail,0.3,0.006666666666666654
0.0,25,119,complete_rollout,0.3,-0.006666666666666654
0.0,25,120,uniform,0.3,-0.033333333333333326
0.0,25,120,learned_occupancy,0.3,-0.003703703703703709
0.0,25,120,learned_mean,0.3,0.0
0.0,25,120,tis,0.3,0.011111111111111127
0.0,25,120,tis_anchored,0.3,0.0
0.0,25,120,oracle_tail,0.3,-0.033333333333333326
0.0,25,120,complete_rollout,0.3,0.006666666666666654
0.0,25,121,uniform,0.3,0.033333333333333326
0.0,25,121,learned_occupancy,0.3,0.033333333333333326
0.0,25,121,learned_mean,0.3,0.033333333333333326
0.0,25,121,tis,0.3,0.033333333333333326
0.0,25,121,tis_anchored,0.3,0.033333333333333326
0.0,25,121,oracle_tail,0.3,0.033333333333333326
0.0,25,121,complete_rollout,0.3,-0.006666666666666654
0.0,25,122,uniform,0.3,0.006666666666666654
0.0,25,122,learned_occupancy,0.3,0.033333333333333326
0.0,25,122,learned_mean,0.3,0.033333333333333326
0.0,25,122,tis,0.3,0.033333333333333326
0.0,25,122,tis_anchored,0.3,0.033333333333333326
0.0,25,122,oracle_tail,0.3,0.006666666666666654
0.0,25,122,complete_rollout,0.3,-0.020000000000000018
0.0,25,123,uniform,0.3,0.033333333333333326
0.0,25,123,learned_occupancy,0.3,0.033333333333333326
0.0,25,123,learned_mean,0.3,0.033333333333333326
0.0,25,123,tis,0.3,0.033333333333333326
0.0,25,123,tis_anchored,0.3,0.033333333333333326
0.0,25,123,oracle_tail,0.3,0.033333333333333326
0.0,25,123,complete_rollout,0.3,-0.006666666666666654
0.0,25,124,uniform,0.3,-0.006666666666666654
0.0,25,124,learned_occupancy,0.3,-0.003703703703703709
0.0,25,124,learned_mean,0.3,-0.003703703703703709
0.0,25,124,tis,0.3,-0.003703703703703709
0.0,25,124,tis_anchored,0.3,-0.003703703703703709
0.0,25,124,oracle_tail,0.3,-0.006666666666666654
0.0,25,124,complete_rollout,0.3,0.03333333333333338
0.0,25,125,uniform,0.3,0.020000000000000018
0.0,25,125,learned_occupancy,0.3,-0.003703703703703709
0.0,25,125,learned_mean,0.3,-0.003703703703703709
0.0,25,125,tis,0.3,-0.04999999999999999
0.0,25,125,tis_anchored,0.3,-0.01428571428571429
0.0,25,125,oracle_tail,0.3,0.020000000000000018
0.0,25,125,complete_rollout,0.3,-0.006666666666666654
0.0,25,126,uniform,0.3,-0.033333333333333326
0.0,25,126,learned_occupancy,0.3,-0.040740740740740744
0.0,25,126,learned_mean,0.3,-0.037037037037037035
0.0,25,126,tis,0.3,0.0015873015873015817
0.0,25,126,tis_anchored,0.3,-0.011111111111111127
0.0,25,126,oracle_tail,0.3,-0.033333333333333326
0.0,25,126,complete_rollout,0.3,-0.006666666666666654
0.0,25,127,uniform,0.3,0.006666666666666654
0.0,25,127,learned_occupancy,0.3,0.033333333333333326
0.0,25,127,learned_mean,0.3,0.033333333333333326
0.0,25,127,tis,0.3,0.033333333333333326
0.0,25,127,tis_anchored,0.3,0.033333333333333326
0.0,25,127,oracle_tail,0.3,0.006666666666666654
0.0,25,127,complete_rollout,0.3,0.019999999999999962
0.0,25,128,uniform,0.3,-0.006666666666666654
0.0,25,128,learned_occupancy,0.3,0.033333333333333326
0.0,25,128,learned_mean,0.3,0.033333333333333326
0.0,25,128,tis,0.3,0.033333333333333326
0.0,25,128,tis_anchored,0.3,0.033333333333333326
0.0,25,128,oracle_tail,0.3,-0.006666666666666654
0.0,25,128,complete_rollout,0.3,0.006666666666666654
0.0,25,129,uniform,0.3,0.006666666666666654
0.0,25,129,learned_occupancy,0.3,-0.040740740740740744
0.0,25,129,learned_mean,0.3,-0.040740740740740744
0.0,25,129,tis,0.3,-0.040740740740740744
0.0,25,129,tis_anchored,0.3,-0.040740740740740744
0.0,25,129,oracle_tail,0.3,0.006666666666666654
0.0,25,129,complete_rollout,0.3,0.019999999999999962
0.0,25,130,uniform,0.3,0.020000000000000018
0.0,25,130,learned_occupancy,0.3,0.033333333333333326
0.0,25,130,learned_mean,0.3,0.033333333333333326
0.0,25,130,tis,0.3,0.01578947368421052
0.0,25,130,tis_anchored,0.3,0.00952380952380949
0.0,25,130,oracle_tail,0.3,0.020000000000000018
0.0,25,130,complete_rollout,0.3,0.019999999999999962
0.0,25,131,uniform,0.3,0.006666666666666654
0.0,25,131,learned_occupancy,0.3,-0.003703703703703709
0.0,25,131,learned_mean,0.3,-0.003703703703703709
0.0,25,131,tis,0.3,-0.0675438596491228
0.0,25,131,tis_anchored,0.3,-0.0222222222222222
0.0,25,131,oracle_tail,0.3,0.006666666666666654
0.0,25,131,complete_rollout,0.3,0.019999999999999962
0.0,25,132,uniform,0.3,0.020000000000000018
0.0,25,132,learned_occupancy,0.3,-0.003703703703703709
0.0,25,132,learned_mean,0.3,0.0
0.0,25,132,tis,0.3,0.011111111111111127
0.0,25,132,tis_anchored,0.3,0.016666666666666663
